id1,id2,val
53337,53777,1
54069,125110,1
216887,231351,1
53648,124937,1
53648,65357,1
53648,55743,1
65357,124937,0
55743,124937,0
55743,65357,1
53648,264561,1
53648,53777,1
1857,53648,0
570,53648,-1
53564,53648,-1
2970,53648,0
53777,264561,1
65357,264561,1
1857,264561,0
570,264561,-1
53564,264561,-1
2970,264561,-1
53777,65357,1
1857,53777,0
570,53777,0
53564,53777,-1
2970,53777,-1
1857,65357,0
570,65357,0
53564,65357,-1
2970,65357,-1
570,1857,1
1857,53564,0
1857,2970,1
570,53564,1
570,2970,1
2970,53564,1
55743,82536,-1
53777,82536,0
53777,55743,0
218,66347,1
218,95988,1
218,218422,1
218,81930,1
66347,95988,1
66347,218422,1
66347,81930,1
95988,218422,1
81930,95988,1
81930,218422,1
218,53777,-1
597,53777,-1
11346,53777,-1
218,597,1
218,11346,1
597,11346,1
597,55430,1
16,55430,1
55430,129572,1
55430,81938,1
55430,101333,1
55430,57049,0
452,55430,1
55430,110015,1
55430,86216,0
55430,124142,1
55430,156637,1
55430,240715,1
55430,239528,1
16,597,1
597,129572,1
597,81938,1
597,101333,1
597,57049,0
452,597,1
597,110015,1
597,86216,0
597,124142,1
597,156637,1
597,240715,1
597,239528,1
16,129572,1
16,81938,1
16,101333,1
16,57049,1
16,452,1
16,110015,1
16,86216,0
16,124142,1
16,156637,1
16,240715,1
16,239528,1
81938,129572,1
101333,129572,1
57049,129572,1
452,129572,1
110015,129572,1
86216,129572,0
124142,129572,1
129572,156637,1
129572,240715,1
129572,239528,1
81938,101333,1
57049,81938,1
452,81938,1
81938,110015,1
81938,86216,1
81938,124142,1
81938,156637,1
81938,240715,1
81938,239528,1
57049,101333,1
452,101333,1
101333,110015,1
86216,101333,1
101333,124142,1
101333,156637,1
101333,240715,1
101333,239528,1
452,57049,0
57049,110015,1
57049,86216,1
57049,124142,1
57049,156637,1
57049,240715,1
57049,239528,1
452,110015,1
452,86216,1
452,124142,1
452,156637,1
452,240715,1
452,239528,1
86216,110015,1
110015,124142,1
110015,156637,1
110015,240715,1
110015,239528,1
86216,124142,1
86216,156637,1
86216,240715,1
86216,239528,1
124142,156637,1
124142,240715,1
124142,239528,1
156637,240715,1
156637,239528,1
239528,240715,1
178400,230294,0
111,53392,-1
111,78561,1
111,55743,-1
53392,78561,-1
53392,55743,1
55743,78561,-1
111,267989,1
111,53197,1
53197,267989,1
53392,53648,1
53648,53672,1
53672,55743,1
53672,95988,1
53648,95988,1
55743,95988,1
53672,124937,1
53357,53672,1
218,53672,1
218,53357,1
53517,133855,1
53517,58880,1
70821,129572,1
129572,231275,1
129572,264561,-1
3019,129572,-1
76637,129572,-1
129572,205703,-1
129572,267335,-1
124241,129572,-1
129572,129580,1
6862,129572,-1
129572,239070,1
56120,129572,1
53949,129572,1
70821,231275,1
597,70821,1
70821,264561,-1
16,70821,1
3019,70821,-1
70821,76637,-1
70821,205703,-1
70821,267335,-1
70821,124241,-1
70821,129580,1
70821,86216,-1
6862,70821,-1
70821,239070,1
55430,70821,1
56120,70821,1
53949,70821,1
597,231275,1
231275,264561,-1
16,231275,1
3019,231275,-1
76637,231275,-1
205703,231275,-1
231275,267335,-1
124241,231275,-1
129580,231275,1
86216,231275,-1
6862,231275,-1
231275,239070,1
55430,231275,1
56120,231275,1
53949,231275,1
597,264561,-1
597,3019,-1
597,76637,-1
597,205703,-1
597,267335,-1
597,124241,-1
597,129580,1
597,6862,-1
597,239070,1
597,56120,1
597,53949,1
16,264561,-1
3019,264561,1
76637,264561,1
205703,264561,1
264561,267335,1
124241,264561,1
129580,264561,-1
86216,264561,1
6862,264561,1
239070,264561,-1
55430,264561,-1
56120,264561,-1
53949,264561,-1
16,3019,-1
16,76637,-1
16,205703,-1
16,267335,-1
16,124241,-1
16,129580,1
16,6862,0
16,239070,1
16,56120,1
16,53949,1
3019,76637,1
3019,205703,1
3019,267335,1
3019,124241,1
3019,129580,-1
3019,86216,1
3019,6862,1
3019,239070,-1
3019,55430,-1
3019,56120,-1
3019,53949,-1
76637,205703,1
76637,267335,1
76637,124241,1
76637,129580,-1
76637,86216,1
6862,76637,1
76637,239070,-1
55430,76637,-1
56120,76637,-1
53949,76637,-1
205703,267335,1
124241,205703,1
129580,205703,-1
86216,205703,1
6862,205703,1
205703,239070,-1
55430,205703,-1
56120,205703,-1
53949,205703,-1
124241,267335,1
129580,267335,-1
86216,267335,1
6862,267335,1
239070,267335,-1
55430,267335,-1
56120,267335,-1
53949,267335,-1
124241,129580,-1
86216,124241,1
6862,124241,1
124241,239070,-1
55430,124241,-1
56120,124241,-1
53949,124241,-1
86216,129580,-1
6862,129580,-1
129580,239070,1
55430,129580,1
56120,129580,1
53949,129580,1
6862,86216,1
86216,239070,-1
56120,86216,-1
53949,86216,-1
6862,239070,-1
6862,55430,-1
6862,56120,-1
6862,53949,-1
55430,239070,1
56120,239070,1
53949,239070,1
55430,56120,1
53949,55430,1
53949,56120,1
70821,124142,1
124142,231275,1
124142,129580,1
54772,78561,1
53564,78561,1
78561,209218,1
53564,209218,1
95988,173563,1
53357,95988,1
53357,173563,1
65357,267335,0
55430,65357,-1
63581,65357,0
65357,266333,1
3804,65357,1
53017,65357,1
53648,266333,1
3804,266333,1
53777,266333,1
53017,266333,1
3804,53648,1
53017,53648,1
3804,53777,1
3804,53017,1
53017,53777,1
55743,266333,1
53517,264561,-1
101333,264561,-1
597,53648,0
16,53648,0
53648,53949,0
53517,53648,0
53648,101333,0
597,53517,1
16,53517,1
53517,53949,1
53949,101333,0
53517,101333,0
53280,53357,0
71915,95988,0
16,95988,1
16,71915,1
71915,81930,1
16,81930,1
53820,95988,1
69972,95988,1
95988,156637,1
53197,95988,1
53820,69972,1
53820,156637,1
53197,53820,1
69972,156637,1
53197,69972,1
53197,156637,1
53820,54453,1
296,53820,-1
53392,53820,0
53648,53820,1
53820,57536,-1
53820,56904,-1
53820,55076,0
53820,55064,0
296,53392,1
296,53648,1
296,57536,1
296,56904,1
296,55076,1
296,55064,0
53392,57536,1
53392,56904,1
53392,55076,1
53392,55064,0
53648,57536,1
53648,56904,1
53648,55076,1
53648,55064,0
56904,57536,1
55076,57536,1
55064,57536,0
55076,56904,1
55064,56904,0
55064,55076,0
53357,55743,1
53357,53648,1
53357,58739,1
1503,53357,1
296,53357,1
55743,58739,1
1503,55743,1
296,55743,1
53648,58739,1
1503,53648,1
1503,58739,1
296,58739,1
296,1503,1
53648,54453,1
3723,53357,1
218,53564,1
53357,82536,1
53357,155897,1
53357,53392,1
53357,80233,1
53357,55430,1
218,82536,1
218,155897,1
218,53392,0
218,80233,0
218,55430,1
82536,155897,1
53392,82536,0
80233,82536,1
55430,82536,1
53392,155897,1
80233,155897,1
55430,155897,1
53392,80233,1
53392,55430,0
55430,80233,1
597,89303,0
597,53564,1
597,64888,0
597,53392,-1
597,2261,0
570,597,0
597,56246,1
597,29141,1
89303,264561,-1
53564,89303,1
53648,89303,-1
452,89303,1
64888,89303,-1
53392,89303,-1
2261,89303,-1
570,89303,1
56246,89303,1
29141,89303,1
452,264561,-1
64888,264561,1
53392,264561,1
2261,264561,1
56246,264561,-1
29141,264561,-1
452,53564,1
53564,64888,-1
53392,53564,-1
2261,53564,-1
53564,56246,1
29141,53564,1
452,53648,-1
53648,64888,1
2261,53648,1
53648,56246,-1
29141,53648,-1
452,64888,-1
452,53392,-1
452,2261,-1
452,570,1
452,56246,1
452,29141,1
53392,64888,1
2261,64888,1
570,64888,1
56246,64888,-1
29141,64888,-1
2261,53392,1
570,53392,-1
53392,56246,-1
29141,53392,-1
570,2261,-1
2261,56246,-1
2261,29141,-1
570,56246,1
570,29141,1
29141,56246,1
218,89303,1
89303,208857,1
218,208857,1
53392,208857,-1
1857,125110,1
570,125110,1
2970,125110,1
218,264561,-1
95988,264561,0
82536,264561,-1
55948,264561,-1
58935,264561,1
55743,264561,1
55948,82536,1
58935,82536,-1
64888,82536,-1
55948,58935,-1
53392,55948,-1
55743,55948,-1
55948,64888,-1
53392,58935,1
55743,58935,1
58935,64888,1
55743,64888,1
452,82536,1
53648,125110,1
218,53648,1
218,125110,1
16,196351,1
70821,196351,1
597,196351,1
218,29141,1
218,57944,1
29141,57944,1
29141,95988,1
57944,95988,1
597,231619,-1
57049,231619,1
218,452,1
218,55948,1
55948,56246,1
55948,81475,1
55430,55948,1
260,55948,1
218,56246,1
218,81475,1
218,260,1
56246,81475,1
55430,56246,1
260,56246,1
55430,81475,1
260,81475,1
260,55430,1
16,58935,-1
16,55743,0
58935,95988,-1
218,58935,-1
55430,58935,-1
515,58935,1
53564,95988,1
110015,267335,-1
101333,267335,-1
56246,267335,-1
240715,267335,0
110015,264561,-1
240715,264561,0
76637,110015,-1
56120,110015,0
110015,205703,-1
56246,110015,1
76637,101333,-1
56246,76637,-1
76637,240715,0
56120,101333,0
56120,56246,0
56120,240715,0
101333,205703,-1
56246,205703,-1
205703,240715,0
56246,101333,1
56246,240715,0
55430,57944,1
218,200839,-1
142350,266333,1
53648,142350,1
156637,266333,-1
53777,156637,-1
53820,266333,0
452,71915,1
452,55743,-1
452,208857,1
260,452,1
452,53620,1
452,61003,1
53564,55430,1
53620,55430,1
55430,61003,1
260,53564,1
260,53620,1
260,61003,1
260,597,1
53564,53620,1
53564,61003,1
53620,61003,1
218,53620,1
597,53620,1
218,61003,1
597,61003,1
95988,125110,1
95988,267335,-1
1503,95988,1
125110,267335,-1
53197,125110,1
1503,125110,1
53197,267335,0
1503,267335,-1
1503,53197,1
3019,112303,1
55430,112303,0
56332,112303,-1
112303,125110,1
3019,56332,-1
3019,125110,1
55430,56332,-1
55430,125110,0
56332,125110,-1
155897,156637,1
55948,156637,1
55948,155897,1
53197,55743,1
597,55743,-1
597,53197,-1
57049,264561,1
3804,56332,1
53564,155897,1
57944,155897,1
82,155897,1
155897,194648,1
11346,155897,1
82,218,1
218,194648,1
53564,57944,1
82,53564,1
53564,194648,1
11346,53564,1
82,57944,1
57944,194648,1
11346,57944,1
82,194648,1
82,11346,1
11346,194648,1
1589,53820,1
264561,264935,1
153864,158458,-1
16,53357,1
218,156637,1
81938,124241,-1
81938,129580,1
515,81938,-1
81938,144102,1
81938,205703,-1
515,124241,1
124241,144102,-1
515,129580,-1
129580,144102,1
515,144102,-1
515,205703,1
144102,205703,-1
6862,57944,1
57944,66365,-1
57944,99941,1
57944,266333,0
57944,58048,1
16,57944,1
515,57944,-1
55076,57944,0
57944,82536,1
57944,208857,1
57944,125110,0
57944,209218,1
57944,229126,1
53357,57944,1
53648,57944,0
21161,57944,0
452,57944,1
53392,57944,0
6862,66365,-1
6862,99941,1
6862,266333,0
6862,58048,1
515,6862,-1
218,6862,1
6862,55076,0
6862,82536,1
6862,208857,1
6862,125110,0
6862,209218,1
6862,229126,1
6862,53357,1
6862,53648,0
6862,21161,0
452,6862,1
6862,95988,1
6862,53392,0
55430,66365,-1
66365,99941,-1
66365,266333,0
58048,66365,-1
16,66365,0
515,66365,0
218,66365,0
55076,66365,0
66365,82536,-1
66365,208857,-1
66365,125110,0
66365,209218,-1
66365,229126,-1
53357,66365,-1
53648,66365,0
21161,66365,0
452,66365,-1
66365,95988,-1
53392,66365,0
55430,99941,1
55430,266333,-1
55430,58048,1
515,55430,-1
55076,55430,0
55430,208857,1
55430,209218,1
55430,229126,1
53648,55430,-1
21161,55430,1
55430,95988,1
99941,266333,0
58048,99941,1
16,99941,0
515,99941,0
218,99941,0
55076,99941,0
82536,99941,1
99941,208857,1
99941,125110,0
99941,209218,1
99941,229126,1
53357,99941,1
53648,99941,0
21161,99941,0
452,99941,1
95988,99941,1
53392,99941,1
58048,266333,0
16,266333,0
515,266333,0
218,266333,0
55076,266333,1
82536,266333,0
208857,266333,0
125110,266333,1
209218,266333,0
229126,266333,0
53357,266333,0
21161,266333,0
452,266333,0
95988,266333,0
53392,266333,1
16,58048,1
515,58048,-1
218,58048,1
55076,58048,0
58048,82536,1
58048,208857,1
58048,125110,0
58048,209218,1
58048,229126,1
53357,58048,1
53648,58048,0
21161,58048,0
452,58048,1
58048,95988,1
53392,58048,0
16,515,-1
16,218,1
16,55076,0
16,82536,1
16,208857,1
16,125110,0
16,209218,1
16,229126,1
16,21161,0
16,53392,0
218,515,-1
515,55076,0
515,82536,-1
515,208857,-1
515,125110,0
515,209218,-1
515,229126,-1
515,53357,-1
515,53648,0
515,21161,0
452,515,-1
515,95988,-1
515,53392,0
218,55076,0
218,209218,1
218,229126,1
218,21161,0
55076,82536,0
55076,208857,-1
55076,125110,1
55076,209218,0
55076,229126,0
53357,55076,0
21161,55076,-1
452,55076,0
55076,95988,0
82536,208857,1
82536,125110,0
82536,209218,1
82536,229126,1
53648,82536,0
21161,82536,0
82536,95988,1
125110,208857,0
208857,209218,1
208857,229126,1
53357,208857,1
53648,208857,-1
21161,208857,0
95988,208857,1
125110,209218,1
125110,229126,0
53357,125110,0
21161,125110,0
452,125110,0
53392,125110,0
209218,229126,1
53357,209218,1
53648,209218,0
21161,209218,0
452,209218,1
95988,209218,1
53392,209218,0
53357,229126,1
53648,229126,0
21161,229126,0
452,229126,1
95988,229126,1
53392,229126,0
21161,53357,0
452,53357,1
21161,53648,0
452,21161,0
21161,95988,0
21161,53392,0
452,95988,1
53392,95988,0
56246,95988,1
70592,95988,1
264561,266333,1
2261,266333,1
54069,81475,0
