id1,id2,val
53310,76799,1
53648,264935,1
264561,264935,1
76799,264935,1
65357,264935,1
76799,264561,1
65357,264561,1
65357,76799,1
53648,264561,1
53648,76799,1
53648,65357,1
1503,78399,1
1503,266333,1
1503,53777,0
1503,264935,1
1503,7977,1
1503,125110,1
1503,63581,1
78399,266333,1
53777,266333,1
264935,266333,1
7977,266333,1
125110,266333,1
63581,266333,1
53777,78399,1
78399,264935,1
7977,78399,1
78399,125110,1
63581,78399,1
53777,264935,1
7977,53777,1
53777,125110,1
53777,63581,1
7977,264935,1
125110,264935,1
63581,264935,1
7977,125110,1
7977,63581,1
63581,125110,1
3723,80233,0
53564,209218,1
69557,209218,-1
53564,69557,-1
64630,209218,1
53357,209218,1
218,209218,1
209218,216373,1
53087,209218,1
53357,64630,1
218,64630,1
64630,216373,1
53087,64630,1
53564,64630,1
218,53357,1
53357,216373,1
53087,53357,1
53357,53564,1
218,216373,1
218,53087,1
218,53564,1
53087,216373,1
53564,216373,1
53087,53564,1
34,209218,1
34,1589,0
1589,53777,0
1589,78399,-1
71915,187629,1
3804,76799,1
96214,225570,1
53648,225570,1
515,225570,1
56904,225570,1
57049,225570,1
53648,96214,1
515,96214,1
56904,96214,1
57049,96214,1
515,53648,1
53648,56904,1
53648,57049,1
515,56904,1
515,57049,1
56904,57049,1
2970,277341,1
78399,277341,1
7977,277341,1
56894,277341,1
56894,78399,1
7977,56894,1
55948,216373,1
53087,55948,1
53564,55948,1
78399,194314,1
53820,78399,1
78399,137002,1
78399,101333,1
69972,78399,1
78399,96528,1
597,78399,1
78399,78561,1
53820,194314,1
137002,194314,1
101333,194314,1
69972,194314,1
96528,194314,1
597,194314,1
78561,194314,1
53820,137002,1
53820,101333,1
53820,69972,1
53820,96528,1
597,53820,1
53820,78561,1
101333,137002,1
69972,137002,1
96528,137002,1
597,137002,1
78561,137002,1
69972,101333,1
96528,101333,1
597,101333,1
78561,101333,1
69972,96528,1
597,69972,1
69972,78561,1
597,96528,1
78561,96528,1
