id1,id2,val
54069,56776,0
54069,209218,1
53648,54069,-1
53699,54069,-1
54069,64888,-1
23883,54069,-1
54069,266333,-1
54069,57299,-1
53648,209218,1
53699,209218,-1
64888,209218,-1
56776,209218,1
23883,209218,-1
209218,266333,0
57299,209218,-1
53648,53699,1
53648,64888,1
53648,56776,1
23883,53648,1
53648,266333,1
53648,57299,1
53699,64888,1
53699,56776,0
23883,53699,1
53699,266333,1
53699,57299,1
56776,64888,0
23883,64888,1
64888,266333,1
57299,64888,1
23883,56776,1
56776,266333,0
56776,57299,0
23883,266333,1
23883,57299,1
57299,266333,1
670,156637,1
670,81938,1
670,77107,-1
670,76637,-1
597,670,1
81938,156637,1
77107,156637,-1
76637,156637,-1
597,156637,1
77107,81938,0
76637,81938,-1
597,81938,1
76637,77107,0
597,77107,-1
597,76637,-1
670,55076,-1
670,69557,1
55076,69557,-1
16,156637,1
129572,156637,1
55430,156637,1
452,156637,1
16,129572,1
16,597,1
16,55430,1
16,452,1
597,129572,1
55430,129572,1
452,129572,1
597,55430,1
452,597,1
452,55430,1
53517,156637,1
7977,156637,0
55064,156637,1
53564,156637,1
125110,156637,1
156637,260849,1
111,156637,1
53310,156637,1
23883,156637,0
81475,156637,1
7977,53517,1
53517,55064,1
452,53517,1
53517,53564,1
53517,55430,1
53517,125110,1
53517,260849,1
111,53517,1
53310,53517,1
23883,53517,0
53517,81475,1
7977,55064,1
452,7977,1
7977,53564,1
7977,55430,1
7977,125110,1
7977,260849,0
111,7977,1
7977,53310,1
7977,23883,0
7977,81475,1
452,55064,1
53564,55064,1
55064,55430,1
55064,125110,1
55064,260849,1
111,55064,1
53310,55064,1
23883,55064,0
55064,81475,1
452,53564,1
452,125110,1
452,260849,1
111,452,1
452,53310,1
452,23883,0
452,81475,1
53564,55430,1
53564,125110,1
53564,260849,1
111,53564,1
53310,53564,1
23883,53564,-1
53564,81475,1
55430,125110,1
55430,260849,1
111,55430,1
53310,55430,1
23883,55430,1
55430,81475,1
125110,260849,0
111,125110,1
53310,125110,1
23883,125110,0
81475,125110,1
111,260849,1
53310,260849,1
23883,260849,0
81475,260849,1
111,53310,1
111,23883,-1
111,81475,1
23883,53310,-1
53310,81475,1
23883,81475,0
53017,209218,0
171688,209218,0
53337,209218,-1
53017,171688,1
53017,53337,1
53337,171688,1
53648,208897,1
2970,53648,1
2970,53699,-1
2970,45216,1
2970,53337,-1
2970,7977,1
515,2970,1
1589,2970,-1
2970,57299,0
2970,64888,1
1857,2970,1
45216,53648,1
53337,53648,1
7977,53648,1
515,53648,1
1589,53648,1
1857,53648,-1
45216,53699,1
53337,53699,0
7977,53699,-1
515,53699,1
1589,53699,1
1857,53699,-1
45216,53337,1
7977,45216,-1
515,45216,1
1589,45216,1
45216,57299,1
45216,64888,1
1857,45216,-1
7977,53337,0
515,53337,1
1589,53337,1
53337,57299,1
53337,64888,0
1857,53337,-1
515,7977,1
1589,7977,-1
7977,57299,1
7977,64888,-1
1857,7977,1
515,1589,1
515,57299,1
515,64888,0
515,1857,1
1589,57299,1
1589,64888,1
1589,1857,-1
1857,57299,-1
1857,64888,-1
53648,236746,0
53699,67432,0
23883,67432,0
57299,67432,1
175717,264561,1
57186,175717,1
86531,175717,1
53648,175717,1
69557,175717,1
57186,86531,1
53648,57186,1
57186,69557,1
53648,86531,1
69557,86531,1
53648,69557,1
53777,69557,1
53777,68136,1
1589,53777,0
68136,69557,1
1589,69557,1
1589,68136,1
53603,53777,1
53777,100736,1
53777,53820,1
53603,100736,1
53603,69557,1
53603,53820,0
1589,53603,1
69557,100736,1
53820,100736,0
1589,100736,1
53820,69557,-1
1589,53820,-1
53699,53777,1
53777,89303,-1
53777,62081,1
53777,208857,-1
53777,57299,1
53648,53777,1
53603,89303,-1
53603,62081,1
53603,208857,-1
53603,57299,1
53603,53699,0
53603,68136,1
53603,53648,1
89303,100736,-1
62081,100736,1
100736,208857,-1
57299,100736,1
53699,100736,1
68136,100736,1
53648,100736,1
62081,89303,-1
89303,208857,1
57299,89303,-1
53699,89303,-1
68136,89303,-1
53820,89303,1
1589,89303,-1
69557,89303,-1
53648,89303,0
62081,208857,-1
57299,62081,1
53699,62081,1
62081,68136,1
53820,62081,-1
1589,62081,1
62081,69557,1
53648,62081,1
57299,208857,-1
53699,208857,-1
68136,208857,-1
53820,208857,1
1589,208857,-1
69557,208857,-1
53648,208857,0
57299,68136,1
53820,57299,1
57299,69557,1
53699,68136,1
53699,53820,-1
53699,69557,1
53820,68136,-1
53648,68136,1
53648,53820,1
55685,171688,-1
53337,55685,-1
70120,81938,1
59586,81938,1
53648,55076,1
156637,244400,1
56120,156637,1
70821,156637,1
6862,156637,-1
156637,267335,1
120191,156637,1
670,244400,1
670,56120,1
670,70821,1
670,129572,1
16,670,1
670,6862,-1
670,267335,1
670,120191,1
56120,244400,1
70821,244400,1
129572,244400,1
77107,244400,-1
16,244400,1
6862,244400,-1
597,244400,1
244400,267335,1
120191,244400,1
56120,70821,1
56120,129572,1
56120,77107,-1
16,56120,1
6862,56120,-1
597,56120,1
56120,267335,1
56120,120191,1
70821,129572,1
70821,77107,-1
16,70821,1
6862,70821,-1
597,70821,1
70821,267335,1
70821,120191,1
77107,129572,-1
6862,129572,-1
129572,267335,1
120191,129572,1
16,77107,-1
6862,77107,1
77107,267335,0
77107,120191,-1
16,6862,-1
16,267335,1
16,120191,1
597,6862,-1
6862,267335,-1
6862,120191,-1
597,267335,1
597,120191,1
120191,267335,1
54069,186289,1
82,54069,1
54069,81475,1
54069,55430,1
54069,56246,1
82,186289,1
81475,186289,0
55430,186289,1
56246,186289,1
82,81475,1
82,55430,1
82,56246,1
56246,81475,1
55430,56246,1
54069,155897,1
53087,54069,1
53380,54069,1
54069,248871,1
54069,170165,1
54069,229126,1
54069,84066,1
16,54069,1
452,54069,1
155897,186289,1
56776,186289,1
53087,186289,1
53380,186289,1
186289,248871,1
170165,186289,1
186289,229126,0
84066,186289,1
186289,209218,1
16,186289,0
452,186289,-1
56776,155897,1
53087,155897,1
82,155897,1
55430,155897,1
53380,155897,1
155897,248871,1
155897,170165,1
155897,229126,1
81475,155897,1
84066,155897,1
155897,209218,1
16,155897,1
452,155897,1
53087,56776,0
82,56776,1
55430,56776,1
53380,56776,1
56776,248871,1
56776,170165,1
56776,229126,1
56776,81475,1
56776,84066,1
16,56776,1
